t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
303.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
303.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
303.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
303.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
303.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
304.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
305.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
306.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
307.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
308.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
309.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
310.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
311.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
312.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
313.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
314.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
315.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
316.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
317.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
318.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
319.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
320.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
321.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
322.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
323.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
324.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
325.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
326.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
327.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
328.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
329.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
330.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
331.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
332.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
333.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
334.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
335.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
336.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
337.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
338.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
339.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
340.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
340.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
